112 -49.599198 -0.865669 0.164198 -15.692636
113 -49.238477 -0.859374 0.170167 -15.382490
114 -48.877756 -0.853078 0.176051 -15.087225
115 -48.517034 -0.846782 0.181842 -14.806096
116 -48.156313 -0.840486 0.187533 -14.538441
117 -47.795591 -0.834190 0.193115 -14.283678
118 -47.434870 -0.827895 0.198580 -14.041289
119 -47.074148 -0.821599 0.203920 -13.810813
120 -46.713427 -0.815303 0.209126 -13.591844
121 -46.352705 -0.809007 0.214190 -13.384024
122 -45.991984 -0.802712 0.219103 -13.187034
123 -45.631263 -0.796416 0.223857 -13.000598
124 -45.270541 -0.790120 0.228442 -12.824471
125 -44.909820 -0.783824 0.232851 -12.658444
126 -44.549098 -0.777528 0.237074 -12.502337
127 -44.188377 -0.771233 0.241102 -12.355998
128 -43.827655 -0.764937 0.244926 -12.219302
129 -43.466934 -0.758641 0.248538 -12.092148
130 -43.106212 -0.752345 0.251928 -11.974461
131 -42.745491 -0.746050 0.255088 -11.866189
132 -42.384770 -0.739754 0.258009 -11.767300
133 -42.024048 -0.733458 0.260682 -11.677787
134 -41.663327 -0.727162 0.263098 -11.597665
135 -41.302605 -0.720866 0.265248 -11.526970
136 -40.941884 -0.714571 0.267123 -11.465760
137 -40.581162 -0.708275 0.268716 -11.414116
138 -40.220441 -0.701979 0.270018 -11.372143
139 -39.859719 -0.695683 0.271020 -11.339970
140 -39.498998 -0.689388 0.271714 -11.317749
141 -39.138277 -0.683092 0.272093 -11.305663
142 -38.777555 -0.676796 0.272147 -11.303920
143 -38.416834 -0.670500 0.271870 -11.312759
144 -38.056112 -0.664204 0.271255 -11.332451
145 -37.695391 -0.657909 0.270293 -11.363305
146 -37.334669 -0.651613 0.268978 -11.405667
147 -36.973948 -0.645317 0.267303 -11.459927
148 -36.613226 -0.639021 0.265261 -11.526519
149 -36.252505 -0.632726 0.262847 -11.605935
150 -35.891784 -0.626430 0.260054 -11.698723
151 -35.531062 -0.620134 0.256877 -11.805498
152 -35.170341 -0.613838 0.253310 -11.926951
153 -34.809619 -0.607542 0.249349 -12.063861
154 -34.448898 -0.601247 0.244988 -12.217105
155 -34.088176 -0.594951 0.240224 -12.387676
156 -33.727455 -0.588655 0.235053 -12.576699
157 -33.366733 -0.582359 0.229471 -12.785459
158 -33.006012 -0.576064 0.223475 -13.015426
159 -32.645291 -0.569768 0.217063 -13.268290
160 -32.284569 -0.563472 0.210232 -13.546007
161 -31.923848 -0.557176 0.202982 -13.850857
162 -31.563126 -0.550880 0.195310 -14.185515
163 -31.202405 -0.544585 0.187216 -14.553146
164 -30.841683 -0.538289 0.178700 -14.957530
165 -30.480962 -0.531993 0.169761 -15.403230
166 -30.120240 -0.525697 0.160402 -15.895826
167 -29.759519 -0.519402 0.150622 -16.442230
168 -29.398798 -0.513106 0.140424 -17.051152
169 -29.038076 -0.506810 0.129811 -17.733774
170 -28.677355 -0.500514 0.118785 -18.504786
171 -28.316633 -0.494218 0.107349 -19.384019
172 -27.955912 -0.487923 0.095509 -20.399156
173 -27.595190 -0.481627 0.083267 -21.590520
174 -27.234469 -0.475331 0.070630 -23.020160
175 -26.873747 -0.469035 0.057604 -24.790937
176 -26.513026 -0.462740 0.044194 -27.092659
177 -26.152305 -0.456444 0.030408 -30.340145
178 -25.791583 -0.450148 0.016253 -35.781086
179 -25.430862 -0.443852 0.001738 -50.000000
180 -25.070140 -0.437556 0.013130 -37.634767
181 -24.709419 -0.431261 0.028340 -30.951862
182 -24.348697 -0.424965 0.043884 -27.153870
183 -23.987976 -0.418669 0.059750 -24.473210
184 -23.627255 -0.412373 0.075928 -22.391951
185 -23.266533 -0.406078 0.092406 -20.685987
186 -22.905812 -0.399782 0.109172 -19.237756
187 -22.545090 -0.393486 0.126214 -17.977858
188 -22.184369 -0.387190 0.143518 -16.861879
189 -21.823647 -0.380895 0.161071 -15.859672
190 -21.462926 -0.374599 0.178858 -14.949834
191 -21.102204 -0.368303 0.196865 -14.116619
192 -20.741483 -0.362007 0.215077 -13.348108
193 -20.380762 -0.355711 0.233479 -12.635059
194 -20.020040 -0.349416 0.252053 -11.970161
195 -19.659319 -0.343120 0.270784 -11.347533
196 -19.298597 -0.336824 0.289655 -10.762374
197 -18.937876 -0.330528 0.308649 -10.210711
198 -18.577154 -0.324233 0.327747 -9.689223
199 -18.216433 -0.317937 0.346932 -9.195103
200 -17.855711 -0.311641 0.366186 -8.725960
201 -17.494990 -0.305345 0.385490 -8.279739
202 -17.134269 -0.299049 0.404825 -7.854661
203 -16.773547 -0.292754 0.424171 -7.449178
204 -16.412826 -0.286458 0.443510 -7.061932
205 -16.052104 -0.280162 0.462822 -6.691729
206 -15.691383 -0.273866 0.482086 -6.337509
207 -15.330661 -0.267571 0.501283 -5.998332
208 -14.969940 -0.261275 0.520394 -5.673358
209 -14.609218 -0.254979 0.539397 -5.361833
210 -14.248497 -0.248683 0.558272 -5.063080
211 -13.887776 -0.242387 0.577000 -4.776488
212 -13.527054 -0.236092 0.595559 -4.501503
213 -13.166333 -0.229796 0.613930 -4.237624
214 -12.805611 -0.223500 0.632092 -3.984393
215 -12.444890 -0.217204 0.650025 -3.741395
216 -12.084168 -0.210909 0.667710 -3.508247
217 -11.723447 -0.204613 0.685125 -3.284602
218 -11.362725 -0.198317 0.702252 -3.070139
219 -11.002004 -0.192021 0.719071 -2.864565
220 -10.641283 -0.185725 0.735563 -2.667608
221 -10.280561 -0.179430 0.751708 -2.479021
222 -9.919840 -0.173134 0.767488 -2.298572
223 -9.559118 -0.166838 0.782884 -2.126050
224 -9.198397 -0.160542 0.797879 -1.961259
225 -8.837675 -0.154247 0.812455 -1.804016
226 -8.476954 -0.147951 0.826594 -1.654155
227 -8.116232 -0.141655 0.840280 -1.511520
228 -7.755511 -0.135359 0.853496 -1.375967
229 -7.394790 -0.129063 0.866227 -1.247364
230 -7.034068 -0.122768 0.878457 -1.125586
231 -6.673347 -0.116472 0.890172 -1.010522
232 -6.312625 -0.110176 0.901357 -0.902065
233 -5.951904 -0.103880 0.911998 -0.800118
234 -5.591182 -0.097585 0.922084 -0.704593
235 -5.230461 -0.091289 0.931600 -0.615406
236 -4.869739 -0.084993 0.940537 -0.532483
237 -4.509018 -0.078697 0.948882 -0.455755
238 -4.148297 -0.072401 0.956626 -0.385158
239 -3.787575 -0.066106 0.963758 -0.320637
240 -3.426854 -0.059810 0.970271 -0.262138
241 -3.066132 -0.053514 0.976156 -0.209617
242 -2.705411 -0.047218 0.981405 -0.163033
243 -2.344689 -0.040923 0.986013 -0.122348
244 -1.983968 -0.034627 0.989973 -0.087532
